x,F1_total
200.0,0.0
199.99,0.0
199.98000000000002,0.0
199.97000000000003,0.0
199.96000000000004,0.0
199.95000000000005,0.0
199.94000000000005,0.0
199.93000000000006,0.0
199.92000000000007,0.0
199.91000000000008,0.0
199.9000000000001,0.0
199.8900000000001,0.0
199.8800000000001,0.0
199.87000000000012,0.0
199.86000000000013,0.0
199.85000000000014,0.0
199.84000000000015,0.0
199.83000000000015,0.0
199.82000000000016,0.0
199.81000000000017,0.0
199.80000000000018,0.0
199.7900000000002,0.0
199.7800000000002,0.0
199.7700000000002,0.0
199.76000000000022,0.0
199.75000000000023,0.0
199.74000000000024,0.0
199.73000000000025,0.0
199.72000000000025,0.0
199.71000000000026,0.0
199.70000000000027,0.0
199.69000000000028,0.0
199.6800000000003,0.0
199.6700000000003,0.0
199.6600000000003,0.0
199.65000000000032,0.0
199.64000000000033,0.0
199.63000000000034,0.0
199.62000000000035,0.0
199.61000000000035,0.0
199.60000000000036,0.0
199.59000000000037,0.0
199.58000000000038,0.0
199.5700000000004,0.0
199.5600000000004,0.0
199.5500000000004,0.0
199.54000000000042,0.0
199.53000000000043,0.0
199.52000000000044,0.0
199.51000000000045,0.0
199.50000000000045,0.0
199.49000000000046,0.0
199.48000000000047,0.0
199.47000000000048,0.0
199.4600000000005,0.0
199.4500000000005,0.0
199.4400000000005,0.0
199.43000000000052,0.0
199.42000000000053,0.0
199.41000000000054,0.0
199.40000000000055,0.0
199.39000000000055,0.0
199.38000000000056,0.0
199.37000000000057,0.0
199.36000000000058,0.0
199.3500000000006,0.0
199.3400000000006,0.0
199.3300000000006,0.0
199.32000000000062,0.0
199.31000000000063,0.0
199.30000000000064,0.0
199.29000000000065,0.0
199.28000000000065,0.0
199.27000000000066,0.0
199.26000000000067,0.0
199.25000000000068,0.0
199.2400000000007,0.0
199.2300000000007,0.0
199.2200000000007,0.0
199.21000000000072,0.0
199.20000000000073,0.0
199.19000000000074,0.0
199.18000000000075,0.0
199.17000000000075,0.0
199.16000000000076,0.0
199.15000000000077,0.0
199.14000000000078,0.0
199.1300000000008,0.0
199.1200000000008,0.0
199.1100000000008,0.0
199.10000000000082,0.0
199.09000000000083,0.0
199.08000000000084,0.0
199.07000000000085,0.0
199.06000000000085,0.0
199.05000000000086,0.0
199.04000000000087,0.0
199.03000000000088,0.0
199.0200000000009,0.0
199.0100000000009,0.0
199.0000000000009,0.0
198.99000000000092,0.0
198.98000000000093,0.0
198.97000000000094,0.0
198.96000000000095,0.0
198.95000000000095,0.0
198.94000000000096,0.0
198.93000000000097,0.0
198.92000000000098,0.0
198.910000000001,0.0
198.900000000001,0.0
198.890000000001,0.0
198.88000000000102,0.0
198.87000000000103,0.0
198.86000000000104,0.0
198.85000000000105,0.0
198.84000000000106,0.0
198.83000000000106,0.0
198.82000000000107,0.0
198.81000000000108,0.0
198.8000000000011,0.0
198.7900000000011,0.0
198.7800000000011,0.0
198.77000000000112,0.0
198.76000000000113,0.0
198.75000000000114,0.0
198.74000000000115,0.0
198.73000000000116,0.0
198.72000000000116,0.0
198.71000000000117,0.0
198.70000000000118,0.0
198.6900000000012,0.0
198.6800000000012,0.0
198.6700000000012,0.0
198.66000000000122,0.0
198.65000000000123,0.0
198.64000000000124,0.0
198.63000000000125,0.0
198.62000000000126,0.0
198.61000000000126,0.0
198.60000000000127,0.0
198.59000000000128,0.0
198.5800000000013,0.0
198.5700000000013,0.0
198.5600000000013,0.0
198.55000000000132,0.0
198.54000000000133,0.0
198.53000000000134,0.0
198.52000000000135,0.0
198.51000000000136,0.0
198.50000000000136,0.0
198.49000000000137,0.0
198.48000000000138,0.0
198.4700000000014,0.0
198.4600000000014,0.0
198.4500000000014,0.0
198.44000000000142,0.0
198.43000000000143,0.0
